qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Protein Name	Genomic position	Organism	Entry Name	Gene Name	Keywords	Comments	ID
FGENESH_gene3	tr|A0A453CEL6|A0A453CEL6_AEGTS	54.487	624	257	9	1	608	150	762	0.0	646	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453CEL6_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453CEL6
FGENESH_gene3	tr|A0A453P3P0|A0A453P3P0_AEGTS	54.589	621	257	6	1	604	11	623	0.0	639	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453P3P0_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453P3P0
FGENESH_gene3	tr|A0A453P3M1|A0A453P3M1_AEGTS	54.589	621	257	6	1	604	11	623	0.0	639	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453P3M1_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453P3M1
FGENESH_gene3	tr|A0A453P3P2|A0A453P3P2_AEGTS	54.589	621	257	6	1	604	1	613	0.0	639	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453P3P2_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453P3P2
FGENESH_gene3	tr|A0A453P3M4|A0A453P3M4_AEGTS	54.589	621	257	6	1	604	201	813	0.0	639	RecName: Full=Anaphase-promoting complex subunit 11 {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453P3M4_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453P3M4
FGENESH_gene3	tr|A0A453P3M8|A0A453P3M8_AEGTS	54.589	621	257	6	1	604	89	701	0.0	638	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453P3M8_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453P3M8
FGENESH_gene3	tr|A0A453PZ70|A0A453PZ70_AEGTS	52.365	613	262	8	1	587	106	714	0.0	629	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET6Gv20923600.2};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453PZ70_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453PZ70
FGENESH_gene3	tr|A0A453PZN4|A0A453PZN4_AEGTS	52.365	613	262	8	1	587	1	609	0.0	629	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET6Gv20923600.1};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453PZN4_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453PZN4
FGENESH_gene3	tr|A0A453J5J1|A0A453J5J1_AEGTS	98.675	302	4	0	1	302	87	388	0.0	628	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5J1_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453J5J1
FGENESH_gene3	tr|A0A453PZQ5|A0A453PZQ5_AEGTS	52.421	599	266	7	1	587	106	697	0.0	618	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET6Gv20923600.3};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453PZQ5_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453PZQ5
FGENESH_gene3	tr|A0A453P3L6|A0A453P3L6_AEGTS	55.871	528	215	4	92	604	15	539	0.0	543	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453P3L6_AEGTS	[]	['Reference proteome']	[]	A0A453P3L6
FGENESH_gene3	tr|A0A453CDF9|A0A453CDF9_AEGTS	45.146	618	273	13	7	584	23	614	6.58e-149	446	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453CDF9_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453CDF9
FGENESH_gene3	tr|A0A453CDA1|A0A453CDA1_AEGTS	45.146	618	273	13	7	584	17	608	6.72e-149	446	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453CDA1_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453CDA1
FGENESH_gene3	tr|A0A453J5J0|A0A453J5J0_AEGTS	45.719	584	277	11	1	558	1	570	3.70e-147	442	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5J0_AEGTS	[]	['Coiled coil', 'Reference proteome']	[]	A0A453J5J0
FGENESH_gene3	tr|A0A452YCM7|A0A452YCM7_AEGTS	43.112	617	282	13	10	584	72	661	6.67e-147	442	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A452YCM7_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A452YCM7
FGENESH_gene3	tr|A0A453A1Z1|A0A453A1Z1_AEGTS	43.655	591	276	8	6	582	19	566	3.55e-146	437	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453A1Z1_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453A1Z1
FGENESH_gene3	tr|A0A453J5J6|A0A453J5J6_AEGTS	43.750	624	282	14	10	584	26	629	4.00e-146	440	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5J6_AEGTS	[]	['Coiled coil', 'Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453J5J6
FGENESH_gene3	tr|A0A453J5I9|A0A453J5I9_AEGTS	45.201	573	280	10	10	558	26	588	3.21e-144	434	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5I9_AEGTS	[]	['Coiled coil', 'Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453J5I9
FGENESH_gene3	tr|A0A453J5I3|A0A453J5I3_AEGTS	48.133	482	223	9	101	558	156	634	1.61e-124	386	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5I3_AEGTS	[]	['Coiled coil', 'Reference proteome']	[]	A0A453J5I3
FGENESH_gene3	tr|A0A453J5I3|A0A453J5I3_AEGTS	61.224	49	19	0	1	49	1	49	9.00e-15	80.1	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5I3_AEGTS	[]	['Coiled coil', 'Reference proteome']	[]	A0A453J5I3
FGENESH_gene3	tr|A0A453J5I7|A0A453J5I7_AEGTS	48.133	482	223	9	101	558	145	623	2.26e-124	385	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5I7_AEGTS	[]	['Coiled coil', 'Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453J5I7
FGENESH_gene3	tr|A0A453J5I7|A0A453J5I7_AEGTS	62.500	40	15	0	10	49	26	65	4.03e-12	71.6	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5I7_AEGTS	[]	['Coiled coil', 'Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453J5I7
FGENESH_gene3	tr|A0A453J5I4|A0A453J5I4_AEGTS	48.133	482	223	9	101	558	208	686	4.47e-124	387	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5I4_AEGTS	[]	['Coiled coil', 'Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453J5I4
FGENESH_gene3	tr|A0A453J5I4|A0A453J5I4_AEGTS	62.500	40	15	0	10	49	62	101	3.89e-12	71.6	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5I4_AEGTS	[]	['Coiled coil', 'Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453J5I4
FGENESH_gene3	tr|A0A453J5J5|A0A453J5J5_AEGTS	46.087	460	221	9	104	544	1	452	4.26e-112	345	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5J5_AEGTS	[]	['Reference proteome']	[]	A0A453J5J5
FGENESH_gene3	tr|A0A453PZB0|A0A453PZB0_AEGTS	56.552	290	114	4	1	279	106	394	4.74e-108	334	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453PZB0_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453PZB0
FGENESH_gene3	tr|A0A453L7U6|A0A453L7U6_AEGTS	41.529	484	218	10	102	576	24	451	5.06e-103	322	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453L7U6_AEGTS	[]	['Reference proteome']	[]	A0A453L7U6
FGENESH_gene3	tr|A0A453J5I8|A0A453J5I8_AEGTS	45.833	384	190	6	102	467	13	396	1.44e-98	308	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J5I8_AEGTS	[]	['Reference proteome']	[]	A0A453J5I8
FGENESH_gene3	tr|A0A453LHN5|A0A453LHN5_AEGTS	55.000	280	121	3	178	452	1	280	8.07e-98	302	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453LHN5_AEGTS	[]	['Reference proteome']	[]	A0A453LHN5
FGENESH_gene3	tr|A0A453J7T2|A0A453J7T2_AEGTS	51.943	283	127	4	178	452	1	282	7.80e-86	271	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J7T2_AEGTS	[]	['Reference proteome']	[]	A0A453J7T2
FGENESH_gene3	tr|A0A453P3N5|A0A453P3N5_AEGTS	52.381	252	116	3	354	604	1	249	1.18e-73	238	RecName: Full=VWA-Hint protein Vwaint domain-containing protein {ECO:0000259|Pfam:PF14624};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453P3N5_AEGTS	[]	['Reference proteome']	[]	A0A453P3N5
FGENESH_gene3	tr|A0A453CYJ3|A0A453CYJ3_AEGTS	43.377	302	160	4	289	584	10	306	2.77e-63	214	RecName: Full=VWA-Hint protein Vwaint domain-containing protein {ECO:0000259|Pfam:PF14624};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453CYJ3_AEGTS	[]	['Reference proteome']	[]	A0A453CYJ3
FGENESH_gene3	tr|A0A453LI23|A0A453LI23_AEGTS	39.815	324	136	7	4	320	36	307	1.21e-59	203	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453LI23_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453LI23
FGENESH_gene3	tr|A0A453J849|A0A453J849_AEGTS	48.472	229	112	4	332	557	1	226	1.04e-52	184	RecName: Full=VWA-Hint protein Vwaint domain-containing protein {ECO:0000259|Pfam:PF14624};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J849_AEGTS	[]	['Reference proteome']	[]	A0A453J849
FGENESH_gene3	tr|A0A453JH41|A0A453JH41_AEGTS	32.367	414	237	12	166	560	44	433	7.89e-50	187	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JH41_AEGTS	[]	['Reference proteome']	[]	A0A453JH41
FGENESH_gene3	tr|A0A453JGN1|A0A453JGN1_AEGTS	32.367	414	237	12	166	560	64	453	9.55e-50	187	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JGN1_AEGTS	[]	['Reference proteome']	[]	A0A453JGN1
FGENESH_gene3	tr|A0A453CYJ7|A0A453CYJ7_AEGTS	38.435	294	135	5	289	576	10	263	8.81e-44	159	RecName: Full=VWA-Hint protein Vwaint domain-containing protein {ECO:0000259|Pfam:PF14624};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453CYJ7_AEGTS	[]	['Reference proteome']	[]	A0A453CYJ7
FGENESH_gene3	tr|A0A453QAT7|A0A453QAT7_AEGTS	30.495	505	290	16	102	584	3	468	2.14e-41	159	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QAT7_AEGTS	[]	['Reference proteome']	[]	A0A453QAT7
FGENESH_gene3	tr|A0A453JH12|A0A453JH12_AEGTS	29.880	502	296	16	101	584	3	466	3.17e-39	153	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JH12_AEGTS	[]	['Reference proteome']	[]	A0A453JH12
FGENESH_gene3	tr|A0A453JFL1|A0A453JFL1_AEGTS	30.670	463	270	15	140	584	23	452	2.19e-38	150	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JFL1_AEGTS	[]	['Reference proteome']	[]	A0A453JFL1
FGENESH_gene3	tr|A0A453MPD1|A0A453MPD1_AEGTS	32.367	414	235	15	159	559	59	440	2.49e-37	150	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453MPD1_AEGTS	[]	['Coiled coil', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	[]	A0A453MPD1
FGENESH_gene3	tr|A0A453JH29|A0A453JH29_AEGTS	28.139	462	284	13	140	586	13	441	9.50e-37	145	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JH29_AEGTS	[]	['Coiled coil', 'Reference proteome']	[]	A0A453JH29
FGENESH_gene3	tr|A0A453JGF5|A0A453JGF5_AEGTS	28.139	462	284	13	140	586	53	481	2.04e-36	144	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JGF5_AEGTS	[]	['Coiled coil', 'Reference proteome', 'Signal']	[]	A0A453JGF5
FGENESH_gene3	tr|A0A453GT69|A0A453GT69_AEGTS	28.542	480	292	12	101	563	2	447	2.06e-36	145	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453GT69_AEGTS	[]	['Reference proteome']	[]	A0A453GT69
FGENESH_gene3	tr|A0A453STV0|A0A453STV0_AEGTS	29.844	449	248	11	163	584	83	491	6.30e-36	144	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453STV0_AEGTS	[]	['Reference proteome']	[]	A0A453STV0
FGENESH_gene3	tr|A0A453ACY1|A0A453ACY1_AEGTS	31.407	398	237	10	153	528	309	692	1.11e-35	145	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453ACY1_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453ACY1
FGENESH_gene3	tr|A0A453ACY1|A0A453ACY1_AEGTS	46.939	49	23	1	1	46	135	183	5.18e-07	55.1	RecName: Full=RING-type domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453ACY1_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453ACY1
FGENESH_gene3	tr|A0A453ACU3|A0A453ACU3_AEGTS	31.407	398	237	10	153	528	271	654	1.31e-35	145	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453ACU3_AEGTS	[]	['Reference proteome']	[]	A0A453ACU3
FGENESH_gene3	tr|A0A453MP99|A0A453MP99_AEGTS	39.815	216	97	8	159	365	68	259	9.31e-31	123	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453MP99_AEGTS	[]	['Reference proteome']	[]	A0A453MP99
FGENESH_gene3	tr|A0A453KKS8|A0A453KKS8_AEGTS	30.556	288	155	7	8	272	26	291	7.97e-29	122	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KKS8_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453KKS8
FGENESH_gene3	tr|A0A453KKF3|A0A453KKF3_AEGTS	30.556	288	155	7	8	272	59	324	8.92e-29	122	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KKF3_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453KKF3
FGENESH_gene3	tr|A0A453KKF8|A0A453KKF8_AEGTS	30.556	288	155	7	8	272	57	322	9.15e-29	122	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KKF8_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453KKF8
FGENESH_gene3	tr|A0A453KKS5|A0A453KKS5_AEGTS	30.556	288	155	7	8	272	28	293	9.67e-29	121	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KKS5_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453KKS5
FGENESH_gene3	tr|A0A453JH06|A0A453JH06_AEGTS	35.808	229	120	6	140	366	26	229	1.15e-28	117	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JH06_AEGTS	[]	['Reference proteome']	[]	A0A453JH06
FGENESH_gene3	tr|A0A453KKT3|A0A453KKT3_AEGTS	30.556	288	155	7	8	272	96	361	1.29e-28	122	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KKT3_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453KKT3
FGENESH_gene3	tr|A0A453KKX9|A0A453KKX9_AEGTS	30.556	288	155	7	8	272	72	337	2.60e-28	120	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KKX9_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453KKX9
FGENESH_gene3	tr|A0A453ACV7|A0A453ACV7_AEGTS	29.223	373	228	10	178	528	1	359	3.24e-28	119	RecName: Full=VWFA domain-containing protein {ECO:0000259|Pfam:PF13519};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453ACV7_AEGTS	[]	['Reference proteome']	[]	A0A453ACV7
FGENESH_gene3	tr|A0A453A913|A0A453A913_AEGTS	28.986	276	165	7	166	431	141	395	5.40e-26	112	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453A913_AEGTS	[]	['Reference proteome']	[]	A0A453A913
FGENESH_gene3	tr|A0A453A944|A0A453A944_AEGTS	29.856	278	160	8	166	431	137	391	6.65e-26	112	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453A944_AEGTS	[]	['Reference proteome']	[]	A0A453A944
FGENESH_gene3	tr|A0A453A8Y4|A0A453A8Y4_AEGTS	26.478	423	267	12	166	576	156	546	8.08e-26	114	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453A8Y4_AEGTS	[]	['Reference proteome']	[]	A0A453A8Y4
FGENESH_gene3	tr|A0A453A942|A0A453A942_AEGTS	26.478	423	267	12	166	576	119	509	8.79e-26	114	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453A942_AEGTS	[]	['Reference proteome']	[]	A0A453A942
FGENESH_gene3	tr|A0A453A928|A0A453A928_AEGTS	26.478	423	267	12	166	576	154	544	9.18e-26	114	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453A928_AEGTS	[]	['Reference proteome']	[]	A0A453A928
FGENESH_gene3	tr|A0A453A939|A0A453A939_AEGTS	26.478	423	267	12	166	576	137	527	1.11e-25	114	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453A939_AEGTS	[]	['Reference proteome']	[]	A0A453A939
FGENESH_gene3	tr|A0A453A8Y9|A0A453A8Y9_AEGTS	30.534	262	148	7	166	416	137	375	2.02e-25	110	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453A8Y9_AEGTS	[]	['Reference proteome']	[]	A0A453A8Y9
FGENESH_gene3	tr|A0A453GFJ6|A0A453GFJ6_AEGTS	25.062	403	248	13	176	559	168	535	1.13e-23	107	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453GFJ6_AEGTS	[]	['Reference proteome']	[]	A0A453GFJ6
FGENESH_gene3	tr|A0A453AH23|A0A453AH23_AEGTS	22.819	447	301	13	125	559	17	431	1.47e-22	103	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453AH23_AEGTS	[]	['Reference proteome']	[]	A0A453AH23
FGENESH_gene3	tr|A0A453AH44|A0A453AH44_AEGTS	22.819	447	301	13	125	559	344	758	4.25e-22	103	RecName: Full=Protein kinase domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453AH44_AEGTS	[]	['ATP-binding {ECO:0000256|ARBA:ARBA00022840, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Kinase', 'Nucleotide-binding {ECO:0000256|ARBA:ARBA00022741, ECO:0000256|PROSITE-', 'ProRule:PRU10141}', 'Reference proteome', 'Transferase']	[]	A0A453AH44
FGENESH_gene3	tr|A0A453GFB7|A0A453GFB7_AEGTS	27.668	253	157	6	176	424	17	247	1.80e-20	94.7	RecName: Full=VWFA domain-containing protein {ECO:0000259|PROSITE:PS50234};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453GFB7_AEGTS	[]	['Reference proteome']	[]	A0A453GFB7
FGENESH_gene3	tr|A0A453ACU7|A0A453ACU7_AEGTS	27.714	350	217	10	201	528	310	645	7.21e-20	96.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453ACU7_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453ACU7
FGENESH_gene3	tr|A0A453ACU7|A0A453ACU7_AEGTS	46.939	49	23	1	1	46	135	183	6.71e-07	54.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453ACU7_AEGTS	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A453ACU7
FGENESH_gene3	tr|A0A453GFJ5|A0A453GFJ5_AEGTS	26.493	268	165	10	308	559	14	265	2.83e-16	82.0	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20989400.2};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453GFJ5_AEGTS	[]	['Reference proteome']	[]	A0A453GFJ5
FGENESH_gene3	tr|A0A453QB09|A0A453QB09_AEGTS	27.723	303	186	9	305	586	18	308	7.32e-16	81.6	RecName: Full=VWA-Hint protein Vwaint domain-containing protein {ECO:0000259|Pfam:PF14624};	Chromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QB09_AEGTS	[]	['Reference proteome']	[]	A0A453QB09
